,ILNAsv,AcSuppSv,PSEdSuppSv,CareerSv,EmplyTrSv,BudgetSv,HousEdSv,HlthEdSv,FamSuppSv,MentorSv,SILsv,RmBrdFASv,EducFinaSv,OthrFinaSv,Num_services
4020,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
4021,1,0,0,1,0,1,0,0,1,0,0,0,0,0,4
4022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4023,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
4024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4025,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4026,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3
4027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4028,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
4029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4030,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
4031,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
4032,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
4033,1,1,1,1,0,1,1,1,1,1,0,0,0,1,10
4034,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4035,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4036,1,1,0,1,0,0,0,1,0,0,0,0,0,0,4
4037,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4038,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3
4039,1,1,1,1,0,1,1,1,1,1,0,0,1,1,11
4040,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4042,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4043,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
4044,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4045,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4046,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
4047,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
4048,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3
4049,1,1,1,1,0,1,1,1,1,1,0,0,1,1,11
4050,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
4051,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4052,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4053,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4054,0,1,1,1,0,0,0,1,1,0,0,0,0,0,5
4055,1,1,1,1,0,1,1,1,1,1,0,0,0,0,9
4056,0,1,1,1,0,0,1,0,0,0,0,0,0,0,4
4057,1,1,1,1,0,1,1,1,1,1,0,0,0,0,9
4058,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4059,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4060,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4061,0,0,0,0,1,0,1,0,0,1,0,0,0,1,4
4062,1,1,1,1,0,1,1,1,1,1,0,0,0,0,9
4063,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3
4064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4065,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4066,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4067,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4068,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4069,1,1,1,1,0,1,1,1,1,1,0,0,0,0,9
4070,1,1,1,1,0,1,1,1,1,1,0,0,1,1,11
4071,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
4072,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4073,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
4074,1,1,1,1,0,1,1,1,1,1,0,0,1,1,11
4075,1,1,1,1,0,1,1,1,1,1,0,0,0,0,9
4076,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4077,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
4078,1,0,0,0,0,1,1,1,0,0,0,0,1,1,6
4079,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4082,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4083,0,1,1,1,0,1,1,0,0,0,0,0,0,0,5
4084,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
4085,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3
4086,1,1,1,1,0,1,1,1,1,1,0,0,1,1,11
4087,1,1,1,1,1,1,0,0,0,0,0,0,0,0,6
4088,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4089,1,1,1,1,0,1,1,1,1,1,0,0,1,1,11
4090,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
4091,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3
4092,1,1,1,1,0,1,1,1,1,1,0,0,0,0,9
4093,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
4094,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3
4095,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4097,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
4098,1,1,1,1,0,1,1,1,1,1,0,0,0,0,9
4099,1,1,1,1,0,1,1,1,1,1,0,0,1,1,11
4100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4101,1,1,1,1,0,1,1,1,1,1,0,0,1,1,11
4102,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
4103,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
4104,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4105,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4107,1,1,1,1,0,1,1,1,1,1,0,0,0,0,9
4108,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
4109,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
4110,1,1,1,1,0,1,1,1,1,1,0,0,1,1,11
4111,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
4112,1,1,1,1,0,1,1,1,1,1,0,0,0,0,9
4113,1,1,1,1,0,1,1,1,1,1,0,0,0,0,9
4114,1,1,1,1,0,1,1,1,1,1,0,0,0,0,9
4115,1,1,1,1,0,1,1,1,1,1,0,0,1,1,11
4116,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4119,1,1,1,1,0,1,1,1,1,1,0,0,0,1,10
4120,1,1,1,1,0,1,1,1,1,1,0,0,0,0,9
4121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4122,1,1,1,1,1,1,1,1,1,1,0,0,0,0,10
4123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4124,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
4125,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4126,1,1,1,1,0,1,1,1,1,1,0,0,1,1,11
4127,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4128,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3
4129,1,1,1,1,0,1,1,1,1,1,0,0,0,0,9
4130,1,1,1,1,0,1,1,1,1,1,0,0,0,0,9
4131,1,1,1,1,0,1,1,1,1,1,0,0,0,0,9
4132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4133,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
4134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4136,1,1,1,1,0,1,1,1,1,1,0,0,1,1,11
4137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4138,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
4139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4140,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3
4141,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
4142,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3
4143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
4144,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3
4145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4146,1,1,1,1,0,1,1,1,1,1,0,0,0,0,9
4147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4148,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3
4149,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4150,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3
4151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4153,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3
4154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4155,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
4156,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4157,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4160,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
4161,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4162,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4163,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4164,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3
4165,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4166,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4
4167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4168,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4170,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4171,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4172,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4174,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3
4175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4177,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4178,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3
4179,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4180,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4
4181,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3
4182,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
4183,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3
4184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4187,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3
4188,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
4189,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4190,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3
4191,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3
4192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4193,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4194,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3
4195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4196,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4197,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
4198,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4199,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
4200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
4201,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3
4202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4203,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4205,0,0,0,0,0,1,0,0,0,0,0,1,1,1,4
4206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4207,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3
4208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4209,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4210,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
4211,1,0,0,0,0,1,0,0,0,0,0,0,1,1,4
4212,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4213,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4215,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
4216,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3
4217,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4219,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4220,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4221,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
4222,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4
4223,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
4224,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4225,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3
4226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4227,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
4228,1,0,0,0,0,0,0,0,0,1,0,1,1,1,5
4229,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4230,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3
4231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4232,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3
4233,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4234,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4235,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3
4236,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
4237,1,0,0,0,0,0,0,0,0,0,1,1,0,1,4
4238,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4239,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4240,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
4241,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4
4242,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4243,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
4244,0,0,0,0,0,1,0,0,0,0,0,1,1,1,4
4245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4246,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4247,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
4248,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
4249,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4250,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
4251,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
4252,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3
4253,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
4254,1,1,1,0,0,1,0,1,1,1,0,0,1,0,8
4255,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
4256,0,1,1,0,0,0,1,0,0,0,0,1,0,1,5
4257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4258,0,1,0,1,1,1,0,0,0,1,0,0,0,0,5
4259,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
4260,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
4261,0,1,0,0,1,1,0,1,0,0,0,0,0,0,4
4262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4264,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
4265,1,1,1,0,0,0,0,1,0,1,0,0,0,1,6
4266,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3
4267,0,1,0,1,1,0,0,0,0,0,0,0,0,1,4
4268,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
4269,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3
4270,0,0,1,0,1,1,1,1,1,0,0,0,0,0,6
4271,0,1,0,0,0,1,1,0,0,1,0,1,0,0,5
4272,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3
4273,0,1,0,0,1,1,0,1,0,1,0,1,1,1,8
4274,1,0,0,0,0,1,0,0,0,1,0,0,1,1,5
4275,0,1,0,0,0,0,0,0,1,1,0,1,0,0,4
4276,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3
4277,1,0,1,0,1,1,0,0,0,1,0,0,0,1,6
4278,0,1,0,0,1,1,0,0,0,0,0,0,0,1,4
4279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4280,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3
4281,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
4282,1,1,1,1,0,1,1,1,1,0,0,0,0,0,8
4283,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3
4284,1,1,0,0,0,1,1,0,1,0,0,0,0,0,5
4285,0,1,0,1,1,0,0,0,0,0,0,1,0,0,4
4286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4287,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3
4288,1,1,0,0,0,0,0,0,1,0,0,1,0,0,4
4289,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
4290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4292,0,1,1,1,1,0,0,1,0,1,0,1,0,1,8
4293,0,1,0,1,1,0,0,0,1,0,0,1,0,1,6
4294,0,1,0,0,0,0,0,1,1,1,0,0,0,0,4
4295,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
4296,1,1,0,0,1,0,1,0,0,0,0,1,0,0,5
4297,0,1,0,1,0,1,0,1,0,0,0,1,0,0,5
4298,1,1,0,1,0,0,0,1,0,0,0,1,0,0,5
4299,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3
4300,0,1,0,1,0,1,1,1,1,0,0,1,0,0,7
4301,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3
4302,1,1,0,0,0,0,0,0,0,0,1,1,0,1,5
4303,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3
4304,0,1,0,0,0,0,0,1,0,1,0,1,0,0,4
4305,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3
4306,1,1,1,0,0,0,0,1,1,0,0,0,0,0,5
4307,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4309,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
4310,0,0,0,0,0,1,1,1,0,0,1,0,0,1,5
4311,1,1,0,1,0,1,1,1,1,1,0,0,0,0,8
4312,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3
4313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4314,0,1,0,1,0,1,0,1,0,0,0,0,0,0,4
4315,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3
4316,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3
4317,1,1,1,1,1,1,1,1,1,0,1,1,1,1,13
4318,1,1,1,1,1,1,1,1,0,0,1,1,0,1,11
4319,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
4320,0,1,0,0,0,1,1,1,0,0,0,0,0,0,4
4321,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
4322,0,1,0,1,1,1,1,1,1,0,0,0,0,0,7
4323,1,1,0,1,1,1,1,1,1,1,1,0,0,0,10
4324,1,1,0,0,0,1,1,1,0,0,1,0,0,0,6
4325,0,1,0,0,0,0,0,1,1,1,0,0,0,0,4
4326,1,1,1,0,0,1,0,0,0,1,0,0,0,0,5
4327,0,0,0,1,1,1,1,1,0,1,1,1,0,0,8
4328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4329,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
4330,1,1,0,1,0,1,1,0,0,0,0,0,0,0,5
4331,0,1,0,0,0,1,1,1,0,1,1,0,0,1,7
4332,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4
4333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4334,1,1,0,0,0,1,0,1,0,1,0,0,0,0,5
4335,0,0,0,1,0,1,0,1,1,0,0,0,0,1,5
4336,1,0,0,1,0,1,0,1,0,0,0,0,0,0,4
4337,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
4338,1,1,0,1,0,1,1,1,1,0,0,0,0,0,7
4339,0,1,0,1,1,1,1,1,0,1,1,0,0,1,9
4340,0,1,0,0,0,1,1,1,1,1,0,0,0,0,6
4341,1,1,1,1,1,1,1,1,0,1,1,0,0,0,10
4342,0,1,1,0,0,0,0,1,0,1,1,0,0,0,5
4343,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3
4344,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
4345,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
4346,0,0,0,0,0,1,0,1,1,1,0,0,0,0,4
4347,1,0,0,0,0,1,1,1,0,0,1,1,0,0,6
4348,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3
4349,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3
4350,1,0,0,0,1,1,0,1,1,0,0,0,0,0,5
4351,1,1,0,0,0,1,0,1,0,0,0,0,0,0,4
4352,0,0,0,1,1,1,0,1,0,1,0,0,0,0,5
4353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4354,0,1,1,1,0,1,1,1,1,1,1,1,0,0,10
4355,0,0,1,0,1,1,1,1,1,1,1,1,0,0,9
4356,1,0,0,0,1,1,0,1,0,0,1,0,0,0,5
4357,0,0,0,1,0,0,0,1,1,1,0,0,0,0,4
4358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4359,1,1,0,1,1,1,0,1,0,1,0,0,0,0,7
4360,1,1,0,0,1,1,1,1,1,0,1,0,0,0,8
4361,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3
4362,1,0,0,0,0,1,1,1,1,1,0,0,0,0,6
4363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4364,0,1,0,1,1,0,0,1,1,1,0,0,0,0,6
4365,1,1,0,1,1,1,1,1,0,1,0,0,0,0,8
4366,1,1,0,1,0,1,0,1,1,0,0,1,1,0,8
4367,1,0,0,0,1,1,1,1,1,1,0,0,0,0,7
4368,0,1,0,1,1,1,1,1,1,0,0,0,0,0,7
4369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4370,1,0,0,1,1,1,1,1,1,1,1,1,0,0,10
4371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4372,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
4373,1,1,0,1,0,1,0,1,0,1,1,0,0,1,8
4374,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4
4375,1,1,1,0,0,1,1,1,1,1,1,0,1,0,10
4376,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
4377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4378,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
4379,1,1,0,0,0,1,1,1,0,0,0,0,0,0,5
4380,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3
4381,1,1,0,1,1,1,1,1,0,1,1,1,0,0,10
4382,0,1,0,1,0,1,1,1,0,1,1,1,0,0,8
4383,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3
4384,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
4385,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4386,1,0,0,1,0,1,1,1,1,1,0,0,0,0,7
4387,0,1,0,1,1,1,1,1,0,1,0,0,0,1,8
4388,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4389,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
4390,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4391,1,1,0,1,1,1,1,1,1,1,1,0,0,0,10
4392,1,0,0,0,0,1,1,1,0,0,1,0,0,0,5
4393,0,1,0,1,1,1,0,1,1,1,0,0,0,0,7
4394,0,1,0,0,1,1,1,1,1,1,1,1,0,1,10
4395,1,1,0,0,0,1,1,1,0,0,0,0,0,0,5
4396,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
4397,1,0,0,0,0,1,1,1,0,0,0,0,0,0,4
4398,0,1,0,0,0,0,1,1,0,1,0,0,0,0,4
4399,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4
4400,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4
4401,0,1,0,1,1,1,0,1,0,1,0,0,0,0,6
4402,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
4403,0,1,0,0,1,1,1,1,0,0,0,0,0,0,5
4404,0,0,0,1,1,1,1,1,1,1,0,0,0,0,7
4405,0,0,1,1,1,1,1,1,1,0,1,0,0,1,9
4406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4407,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
4408,1,0,0,1,0,1,1,1,1,0,0,0,0,0,6
4409,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
4410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4412,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4413,1,1,1,1,0,1,1,1,1,0,0,0,0,0,8
4414,1,1,0,0,1,1,1,1,0,1,1,0,0,0,8
4415,1,0,0,0,1,1,1,1,0,1,0,0,0,0,6
4416,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
4417,1,1,0,0,1,1,1,1,0,0,0,0,0,0,6
4418,1,0,0,1,1,1,1,1,1,1,0,0,0,1,9
4419,0,1,0,1,0,1,1,1,1,0,1,0,0,0,7
4420,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
4421,1,0,0,0,0,1,1,1,0,0,0,0,0,0,4
4422,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
4423,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4424,1,1,0,0,0,1,1,1,0,0,0,0,0,0,5
4425,1,0,0,0,0,1,1,1,1,0,1,1,0,0,7
4426,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3
4427,0,1,0,0,0,1,1,1,0,1,1,0,0,0,6
4428,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
4429,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
4430,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3
4431,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3
4432,0,1,0,0,0,1,0,1,0,1,1,0,0,1,6
4433,0,1,0,1,0,1,0,1,0,0,0,0,0,0,4
4434,1,1,1,1,0,1,1,1,1,0,1,0,0,0,9
4435,1,1,0,1,1,1,0,1,0,1,0,0,0,0,7
4436,1,1,0,0,0,1,1,1,0,1,1,1,0,1,9
4437,1,0,0,0,0,1,1,1,0,1,0,0,0,0,5
4438,0,1,0,0,0,1,1,1,1,0,0,0,0,0,5
4439,1,1,1,1,0,1,1,1,0,1,1,1,0,0,10
